 "projUri" , "fileCount" , "size" , "maxCreated" , "maxIdentifier" , "maxModified" , "maxTitle" , "maxFedCreated" , "maxPubStatus" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/115281" , "151" , "3882448" , "2019-11-02T12:08:11" , "115281" ,  , "Replication Codes for: SVAR (Mis-)Identification and the Real Effects of Monetary Policy Shocks" , "2019-11-02T16:08:10.964Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/115087" , "12" , "348282" , "2019-10-22T21:19:23" , "115087" ,  , "Data and Code for Statistical Non-Significance in Empirical Economics" , "2019-10-23T01:19:23.473Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114747" , "4" , "166105" , "2010-11-01T00:00:00" , "114747" ,  , "Replication data for: The Effects of Pharmaceutical Marketing and Promotion on Adverse Drug Events and Regulation" , "2019-10-13T10:21:49.544Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114868" , "369" , "3270536333" , "2014-08-01T00:00:00" , "114868" ,  , "Replication data for: Under Pressure: Job Security, Resource Allocation, and Productivity in Schools under No Child Left Behind" , "2019-10-13T12:08:05.832Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114856" , "13" , "177652" , "2014-05-01T00:00:00" , "114856" ,  , "Replication data for: Beaches, Sunshine, and Public Sector Pay: Theory and Evidence on Amenities and Rent Extraction by Government Workers" , "2019-10-13T11:55:44.788Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114759" , "35" , "1654809782" , "2011-05-01T00:00:00" , "114759" ,  , "Replication data for: Manipulation of Social Program Eligibility" , "2019-10-13T10:45:55.231Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114820" , "11" , "825824" , "2013-05-01T00:00:00" , "114820" ,  , "Replication data for: Social Capital and Political Accountability" , "2019-10-13T11:32:41.044Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116067" , "4" , "295570" , "2005-12-01T00:00:00" , "116067" ,  , "Replication data for: Estimating the Value of Proposal Power" , "2019-12-06T20:37:01.242Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116188" , "107" , "432300354" , "2019-08-01T00:00:00" , "116188" ,  , "Replication data for: Does Science Advance One Funeral at a Time?" , "2019-12-07T12:57:40.848Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116079" , "15" , "340155618" , "2006-03-01T00:00:00" , "116079" ,  , "Replication data for: An Alternative Test of Racial Prejudice in Motor Vehicle Searches: Theory and Evidence" , "2019-12-06T20:44:55.619Z" , "PUBLISHED" ,
