 "projUri" , "fileCount" , "size" , "maxCreated" , "maxIdentifier" , "maxModified" , "maxTitle" , "maxFedCreated" , "maxPubStatus" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119570" , "1235" , "13598802123" , "2020-05-22T15:52:22" , "119570" ,  , "Data and Code for: Contract Duration and the Costs of Market Transactions" , "2020-05-22T19:52:22.869Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119001" , "31" , "25160439" , "2020-04-18T02:13:27" , "119001" ,  , "Data and code for: Racial Divisions and Criminal Justice: Evidence from Southern State Courts" , "2020-04-18T06:13:27.526Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116925" , "86" , "106036668" , "2019-12-25T12:49:51" , "116925" ,  , "Data and Code for: Incentivized Kidney Exchange" , "2019-12-25T17:49:51.162Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/117803" , "42" , "32205448" , "2020-02-18T10:58:47" , "117803" ,  , "Hump-shaped cross-price effects and the extensive margin in cross-border shopping" , "2020-02-18T15:58:47.145Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/118046" , "37" , "25843052" , "2020-03-04T17:27:17" , "118046" ,  , "Data and Code for: Impact of Foreign Official Purchases of US Treasuries on the Yield Curve" , "2020-03-04T22:27:16.943Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/120083" , "54" , "331576258" , "2020-06-24T15:56:26" , "120083" ,  , "Data and Code for: Common Ownership in America 1980-2017" , "2020-06-24T19:56:26.493Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116394" , "39" , "1388180" , "2016-10-01T00:00:00" , "116394" ,  , "Replication data for: Debt Portfolios and Homestead Exemptions" , "2019-12-07T19:17:08.346Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116382" , "4" , "124458" , "2013-04-01T00:00:00" , "116382" ,  , "Replication data for: Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers" , "2019-12-07T19:03:08.811Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116370" , "45" , "190225021" , "2019-10-01T00:00:00" , "116370" ,  , "Replication data for: Peer Effects in Legislative Voting" , "2019-12-07T18:59:33.429Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116491" , "3" , "189953" , "2019-05-01T00:00:00" , "116491" ,  , "Replication data for: Toward the Next Generation of Scholarship: Challenges and Opportunities for Full Participation in PhD Training in Economics" , "2019-12-07T21:05:45.728Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119462" , "245" , "401490679" , "2020-05-15T05:55:29" , "119462" ,  , "Data and Code for: Artificial intelligence, algorithmic pricing and collusion" , "2020-05-15T09:55:29.607Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119692" , "3" , "425301" , "2020-06-01T07:36:00" , "119692" ,  , "The Anticompetitive Effect of Minority Share Acquisitions: Evidence from the Introduction of National Leniency Programs" , "2020-06-01T11:36:00.863Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119268" , "42" , "9022117962" , "2020-05-04T20:06:51" , "119268" ,  , "Data and code for: The economics of urban density" , "2020-05-05T00:06:51.597Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116902" , "22" , "118279637" , "2019-12-22T10:43:43" , "116902" ,  , "Data and code for: Testable Implications of Models of Intertemporal Choice: Exponential Discounting and Its Generalizations" , "2019-12-22T15:43:43.492Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/117041" , "26" , "806565" , "2020-01-02T15:35:42" , "117041" ,  , "Data and Code for: The Sensitivity of Housing Demand to Financing Conditions: Evidence from a Survey" , "2020-01-02T20:35:42.346Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/117162" , "3" , "200555" , "2020-01-10T11:23:50" , "117162" ,  , "Data and Code for: A Test of Enhancing Learning in Economics through Nudges" , "2020-01-10T16:23:50.245Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/117947" , "41" , "3669552" , "2020-02-26T17:29:12" , "117947" ,  , "Data and Code for Productivity J-Curve" , "2020-02-26T22:29:12.029Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116395" , "10" , "36368" , "2016-01-01T00:00:00" , "116395" ,  , "Replication data for: Financial Innovation, Collateral, and Investment" , "2019-12-07T19:17:45.238Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/120070" , "98" , "1604569236" , "2020-06-23T22:19:55" , "120070" ,  , "Data and Code for: An Empirical Dynamic Model of Trade with Consumer Accumulation" , "2020-06-24T02:19:55.134Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116383" , "24" , "117651" , "2013-10-01T00:00:00" , "116383" ,  , "Replication data for: Information Asymmetries in Consumer Credit Markets: Evidence from Payday Lending" , "2019-12-07T19:03:19.629Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/118481" , "48" , "14869775" , "2020-03-25T09:41:00" , "118481" ,  , "Data and Code for: Household Debt Revaluation and the Real Economy" , "2020-03-25T13:41:00.567Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116371" , "4" , "82365" , "2010-01-01T00:00:00" , "116371" ,  , "Replication data for: Present-Biased Preferences and Credit Card Borrowing" , "2019-12-07T19:00:26.207Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116492" , "4" , "210635" , "2019-05-01T00:00:00" , "116492" ,  , "Replication data for: Gender Bias and Temporal Effects in Standard Evaluations of Teaching" , "2019-12-07T21:05:53.049Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116480" , "349" , "114152879" , "2019-05-01T00:00:00" , "116480" ,  , "Replication data for: Fading Stars" , "2019-12-07T20:51:18.465Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119693" , "3" , "425301" , "2020-06-01T07:51:21" , "119693" ,  , "The Anticompetitive Effect of Minority Share Acquisitions: Evidence from the Introduction of National Leniency Programs" , "2020-06-01T11:51:21.752Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119681" , "44" , "1315079" , "2020-05-29T10:55:30" , "119681" ,  , "Data and Code for: News Uncertainty in Brexit UK" , "2020-05-29T14:55:29.967Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119560" , "152" , "36225094" , "2020-05-20T19:14:12" , "119560" ,  , "Data and Code For: Lumpy Investment, Business Cycles, and Stimulus Policy" , "2020-05-20T23:14:12.358Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116802" , "107" , "1161158864" , "2019-12-18T05:29:36" , "116802" ,  , "Replication Data for: The Political Boundaries of Ethnic Divisions" , "2019-12-18T10:29:36.066Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119148" , "4" , "3556957" , "2020-04-27T08:56:03" , "119148" ,  , "Data and Code for: Hometown Favoritism and the Quality of Government Monitoring: Evidence from Rotation of Chinese Auditors" , "2020-04-27T12:56:03.795Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/117044" , "139" , "366916078" , "2020-01-03T09:20:46" , "117044" ,  , "Data and Code for: Rage Against the Machines: Labor-Saving Technology and Unrest in Industrializing England." , "2020-01-03T14:20:46.423Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/118906" , "28" , "70504971" , "2020-04-13T13:52:59" , "118906" ,  , "Data and Code for: Long-term Contextual Effects in Education: Schools and Neighborhoods" , "2020-04-13T17:52:59.316Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/117141" , "11" , "171256" , "2020-01-09T04:17:36" , "117141" ,  , "Code for : The Impact of a Childhood Social Skills and Self-Control Training on Adult Economic Outcomes: evidence from a randomized experiment using administrative data" , "2020-01-09T09:17:36.354Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/118363" , "25" , "33865583" , "2020-03-20T07:11:13" , "118363" ,  , "Data and Code for: Two-way fixed effects estimators with heterogeneous treatment effects" , "2020-03-20T11:11:13.691Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119149" , "40" , "102774700" , "2020-04-27T09:27:28" , "119149" ,  , "Data and Code for: Spatial Disparities and Place-Based Policies in Europe" , "2020-04-27T13:27:28.433Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/118581" , "2" , "592772" , "2020-03-31T05:52:50" , "118581" ,  , "Monetary Policy and Inequality under Labor Market Frictions and Capital-Skill Complementarity" , "2020-03-31T09:52:50.161Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116392" , "3" , "40149" , "2019-08-01T00:00:00" , "116392" ,  , "Replication data for: The Problem of Bigness: From Standard Oil to Google" , "2019-12-07T19:16:50.209Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/116380" , "5" , "822150" , "2013-01-01T00:00:00" , "116380" ,  , "Replication data for: Savings Constraints and Microenterprise Development: Evidence from a Field Experiment in Kenya" , "2019-12-07T19:02:51.125Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/119694" , "19" , "1078744" , "2020-06-01T08:04:10" , "119694" ,  , "Data and Code for: The Anticompetitive Effect of Minority Share Acquisitions - Evidence from the Introduction of National Leniency Programs" , "2020-06-01T12:04:10.266Z" , "PUBLISHED" ,
