 "projUri" , "fileCount" , "size" , "maxCreated" , "maxIdentifier" , "maxModified" , "maxTitle" , "maxFedCreated" , "maxPubStatus" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/150141" , "51" , "135900650" , "2021-09-17T12:49:57" , "150141" ,  , "Replication code for: Consumption Heterogeneity: Micro Drivers and Macro Implications" , "2021-09-17T16:49:57.442Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/150262" , "61" , "3323978701" , "2021-09-19T18:39:25" , "150262" ,  , "Data and Code for: [Does Regulatory Jurisdiction Affect the Quality of Investment-Adviser Regulation? – The Credit Crisis Effect]" , "2021-09-19T22:39:25.307Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/143801" , "233" , "300317234" , "2021-06-27T10:44:38" , "143801" ,  , "Data and Code for: Employment Structure and the Rise of the Modern Tax System" , "2021-06-27T14:44:38.313Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/141721" , "32" , "3423810" , "2021-06-02T11:16:05" , "141721" ,  , "Data and Code for: Temperature, Worker Productivity, and Adaptation: Evidence from Survey Data Production" , "2021-06-02T15:16:04.803Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/149481" , "43" , "302822149" , "2021-09-07T10:06:30" , "149481" ,  , "Replication Data and Code for: Do Thank-You Calls Increase Charitable Giving? Expert Forecasts and Field Experimental Evidence" , "2021-09-07T14:06:30.74Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/146121" , "5" , "18237613" , "2021-07-26T16:31:13" , "146121" ,  , "[OLD] Data and Code for: Optimal Regulation of E-cigarettes: Theory and Evidence" , "2021-07-26T20:31:13.406Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/146961" , "177" , "13659992700" , "2021-08-06T18:41:26" , "146961" ,  , "Replication Data and Code for: Mandatory Energy Efficiency Disclosure in Housing Markets" , "2021-08-06T22:41:26.583Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/139262" , "43" , "8929385" , "2021-04-29T06:10:03" , "139262" ,  , "Data and Code for: Motivated Beliefs and Anticipation of Uncertainty Resolution" , "2021-04-29T10:10:03.022Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/154781" , "40" , "339684893" , "2021-11-16T13:21:53" , "154781" ,  , "Data and Code for: Measuring Geopolitical Risk" , "2021-11-16T18:21:53.73Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/139304" , "3" , "141755" , "2021-04-29T16:04:54" , "139304" ,  , "Code for Nominal Wage Adjustments During the Pandemic Recession" , "2021-04-29T20:04:53.853Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/141081" , "74" , "500215661" , "2021-05-25T06:22:12" , "141081" ,  , "Data and Code for: The Old-Age Security Motive for Fertility: Evidence from the Extension of Social Pensions in Namibia" , "2021-05-25T10:22:11.848Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/147843" , "20" , "19934884" , "2021-08-19T10:52:58" , "147843" ,  , "Data and Code for: Inside the Box: Safety, Health, and Isolation in Prison" , "2021-08-19T14:52:58.265Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/147964" , "242" , "11061409224" , "2021-08-20T16:14:25" , "147964" ,  , "Data and Code for: State-dependent Effects of Monetary Policy: the Refinancing Channel" , "2021-08-20T20:14:25.436Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/153721" , "45" , "1305896" , "2021-11-01T08:39:10" , "153721" ,  , "Sovereign Debt in the 21st Century" , "2021-11-01T12:39:09.837Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/139401" , "3" , "1033265" , "2021-04-30T13:24:25" , "139401" ,  , "Data and code for: Using Longitudinal Data to Explore the Gender Gap for Academic Economists" , "2021-04-30T17:24:25.817Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/144921" , "6" , "240951" , "2021-07-12T18:11:57" , "144921" ,  , "Data and Code for: How Unique is VC's American History?" , "2021-07-12T22:11:56.969Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/151261" , "5" , "1122529" , "2021-09-30T05:25:59" , "151261" ,  , "Replication Data for: The Effects of Working while in School: Evidence from Employment Lotteries" , "2021-09-30T09:25:59.156Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/146241" , "179" , "105709188" , "2021-07-27T17:24:07" , "146241" ,  , "Data and Codes for: Ten isn’t large! Group size and coordination in a large-scale experiment" , "2021-07-27T21:24:07.008Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/151302" , "7" , "1604110" , "2021-09-30T12:23:51" , "151302" ,  , "Data and Code for: Ask and You Shall Receive?" , "2021-09-30T16:23:51.643Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/150481" , "1" , "612129578" , "2021-09-21T17:20:16" , "150481" ,  , "Test" , "2021-09-21T21:20:16.712Z" ,  ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/142061" , "51" , "3509580364" , "2021-06-04T16:36:02" , "142061" ,  , "Data and Code for: Gerrymandering in State Legislatures: Frictions from Axiomatic Bargaining" , "2021-06-04T20:36:02.449Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/149262" , "14" , "22078491" , "2021-09-03T23:58:10" , "149262" ,  , "Educational peer intervention with incentive" , "2021-09-04T03:58:09.953Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/141001" , "687" , "1146767810" , "2021-05-23T16:31:06" , "141001" ,  , "Data and Code for: Fiscal Rules and the Sovereign Default Premium" , "2021-05-23T20:31:06.056Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/152482" , "240" , "58633064" , "2021-10-14T15:02:02" , "152482" ,  , "Data and Code for The Rise of Pass-Throughs and the Decline of the Labor Share" , "2021-10-14T19:02:02.121Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/141461" , "14" , "1525618" , "2021-05-28T09:26:15" , "141461" ,  , "Replication Code for: The Health Effects of Prison" , "2021-05-28T13:26:15.407Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/148541" , "2" , "111017" , "2021-08-26T23:22:03" , "148541" ,  , "Code for: Human Trafficking and Regulating Prostitution" , "2021-08-27T03:22:02.92Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/139521" , "11" , "6490557" , "2021-05-01T11:05:05" , "139521" ,  , "Data and Code for: Union Reform, Performance Pay, and New Teacher Supply: Evidence from Wisconsin's Act 10 " , "2021-05-01T15:05:04.919Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/140861" , "785" , "423494260" , "2021-05-21T05:42:18" , "140861" ,  , "Data and Code for: The long-run effects of R&D place-based policies: Evidence from Russian Science Cities" , "2021-05-21T09:42:18.159Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/152903" , "228" , "5808677457" , "2021-10-19T16:11:00" , "152903" ,  , "Income Segregation and the Rise of the Knowledge Economy" , "2021-10-19T20:11:00.584Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/140021" , "70" , "71496942" , "2021-05-07T09:40:26" , "140021" ,  , "Data and Code for: The Liquidity Sensitivity of Healthcare Consumption:Evidence from Social Security Payments" , "2021-05-07T13:40:26.157Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/142321" , "37" , "523168" , "2021-06-08T10:28:58" , "142321" ,  , "Code for Advisor Value-Added and Student Outcomes: Evidence from Randomly Assigned College Advisors" , "2021-06-08T14:28:57.836Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/146361" , "92" , "308206832" , "2021-07-28T15:19:44" , "146361" ,  , "Data and Code for: Prep School for Poor Kids: The Long-Run Impacts of Head Start on Human Capital and Economic Self-Sufficiency" , "2021-07-28T19:19:43.988Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/153221" , "749" , "7407063839" , "2021-10-24T19:34:42" , "153221" ,  , "Wetlands, Flooding, and the Clean Water Act" , "2021-10-24T23:34:41.714Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/146341" , "15" , "1278032356" , "2021-07-28T14:13:58" , "146341" ,  , "NIH SEER U.S. Population Data - 1969-2019" , "2021-07-28T18:13:58.278Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/146462" , "202" , "2921498970" , "2021-07-26T16:31:13" , "146462" ,  , "Data and Code for: Optimal Regulation of E-cigarettes: Theory and Evidence" , "2021-07-29T17:48:28.124Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/139361" , "50" , "1145672364" , "2021-04-30T09:13:10" , "139361" ,  , "Data and Code for: School Capital Expenditure Rules and Student Outcomes" , "2021-04-30T13:13:10.351Z" , "PUBLISHED" ,
