 "projUri" , "fileCount" , "size" , "maxCreated" , "maxIdentifier" , "maxModified" , "maxTitle" , "maxFedCreated" , "maxPubStatus" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113405" , "5" , "91710" , "2015-05-01T00:00:00" , "113405" ,  , "Replication data for: Measuring Consumer Valuation of Limited Provider Networks" , "2019-10-12T14:44:29.987Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113526" , "7" , "8560487" , "2017-05-01T00:00:00" , "113526" ,  , "Replication data for: Is Modern Technology Responsible for Jobless Recoveries?" , "2019-10-12T16:01:34.897Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113538" , "7" , "332659" , "2017-05-01T00:00:00" , "113538" ,  , "Replication data for: The Importance of Information Targeting for School Choice" , "2019-10-12T16:04:43.021Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113659" , "9" , "3940346" , "2017-01-01T00:00:00" , "113659" ,  , "Replication data for: Moving to Opportunity or Isolation? Network Effects of a Randomized Housing Lottery in Urban India" , "2019-10-12T17:11:53.574Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113514" , "8" , "11650219403" , "2017-05-01T00:00:00" , "113514" ,  , "Replication data for: Composition and Aggregate Real Wage Growth" , "2019-10-12T15:45:55.703Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113308" , "29" , "228644982" , "2009-06-01T00:00:00" , "113308" ,  , "Replication data for: Observational Learning: Evidence from a Randomized Natural Field Experiment" , "2019-10-12T13:36:18.471Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113429" , "8" , "3466431" , "2016-05-01T00:00:00" , "113429" ,  , "Replication data for: Disruptive Change in the Taxi Business: The Case of Uber" , "2019-10-12T14:59:51.714Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113635" , "8" , "6180911" , "2018-10-01T00:00:00" , "113635" ,  , "Replication data for: Social Networks as Contract Enforcement: Evidence from a Lab Experiment in the Field" , "2019-10-12T17:04:10.191Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113417" , "5" , "67215154" , "2015-05-01T00:00:00" , "113417" ,  , "Replication data for: The Impact of Temporary Protected Status on Immigrants' Labor Market Outcomes" , "2019-10-12T14:49:08.102Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113647" , "10" , "197629" , "2018-04-01T00:00:00" , "113647" ,  , "Replication data for: Financial Incentives and the Fertility-Sex Ratio Trade-Off" , "2019-10-12T17:09:16.41Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113611" , "35" , "347137" , "2015-10-01T00:00:00" , "113611" ,  , "Replication data for: Inputs in the Production of Early Childhood Human Capital: Evidence from Head Start" , "2019-10-12T16:46:49.288Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113623" , "13" , "480395" , "2017-01-01T00:00:00" , "113623" ,  , "Replication data for: Can Social Information Affect What Job You Choose and Keep?" , "2019-10-12T16:52:00.502Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113502" , "23" , "2097111" , "2017-05-01T00:00:00" , "113502" ,  , "Replication data for: Trade and Manufacturing Jobs in Germany" , "2019-10-12T15:26:44.419Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113720" , "28" , "5723773" , "2019-04-01T00:00:00" , "113720" ,  , "Replication data for: Adverse Selection in ACA Exchange Markets: Evidence from Colorado" , "2019-10-12T18:37:24.777Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113416" , "4" , "103755" , "2015-05-01T00:00:00" , "113416" ,  , "Replication data for: Secular Stagnation: The Long View" , "2019-10-12T14:48:11.244Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/113549" , "43" , "508206" , "2009-01-01T00:00:00" , "113549" ,  , "Replication data for: Many Children Left Behind? Textbooks and Test Scores in Kenya" , "2019-10-12T16:08:24.075Z" , "PUBLISHED" ,
